"GA013-001"	"GA013-002"	"GA013-003"	"GA013-005"	"GA013-006"	"GA013-007"	"GA013-008"	"GA013-009"	"GA013-011"	"GA013-012"
"MNC5696834"	-0.282864614641836	-0.290025714653534	-0.401285585315093	0.0889397901129898	0.0731678259040398	0.286177516325562	0.0629109646721341	-0.0832974034809095	0.127528422630232	-0.293553931186326
"MNC5691441"	0.163510514558068	-0.0787616181097042	-0.326672821040997	0.172637959637789	0.449762565752087	0.315249716282438	0.143760984424227	-0.182334078857247	0.116052096479870	-0.576036895028682
"MNC5700393"	0.0352950008484059	0.186731083013295	0.190615476250240	-0.0882169940316537	-0.0379821476626069	0.206038972206306	-0.0311153516612266	0.35286559416986	-0.0520424070067965	0.122265362619116
"MNC5701573"	0.143135440138838	0.239558663699762	0.049196894329143	0.0118048270403369	-0.0151544467447164	0.0300182651004772	-0.124684333071810	0.0847230691824786	-0.122268371599212	-0.0649357599208852
"MNC5694259"	0.200844002616902	0.119661335829644	0.14143156108728	-0.206634956818381	0.000464969368695371	0.0567252713244205	-0.196383048984182	-0.196521271902798	-0.144832478941200	0.119147003877407
"MNC5694026"	-0.137317145390506	-0.230461730612286	-0.0723379356481859	-0.0163595629103918	0.166132531966707	-0.201475309595716	-0.317485107546061	-0.178991617283158	-0.0659677800103952	-0.295234159207425
"MNC5692178"	-0.0537667544718341	-0.0912644130805543	-0.409765957082569	0.221018784313501	0.0871283976065305	0.161885647175425	-0.138809150448758	-0.0878333270284273	0.0774692677513373	-0.444755644284977
"MNC5701248"	-0.191424582914071	-0.564210759341667	-0.422575594454555	0.000918894583708503	0.197125881010387	-0.126586173827263	-0.164875143609696	-0.261037897531819	-0.129428922323583	-0.704013483565382
"MNC5697548"	-0.119286030810095	0.163874496875966	0.097751728537424	0.0454226729011463	-0.0302407061161610	-0.0238692982837415	0.0139665046974682	-0.129617036935801	0.118442485196446	0.0935838433387697
"MNC5700673"	-0.081928477314774	-0.193968577894566	0.0105813844408376	-0.0693120561134738	0.176186663207063	-0.00339040382471840	0.0613066972942583	-0.0317692265118493	0.0270249660363725	-0.0565238759551776
"MNC5699703"	0.192084562840478	0.234396979764877	0.00837836532992033	-0.173763605338063	-0.305456011046575	0.0530573249215491	-0.219598928100028	0.286713672389485	-0.287718571992369	0.152887423877063
"MNC5689119"	-0.0219192112295675	0.187981266486600	0.0223312121177271	0.397605584203967	0.429309497427982	0.226037783136973	-0.043990628063502	-0.0338315394800488	0.28052521726192	-0.0153419767584268
"MNC5698598"	-0.0758736934728235	-0.169165012060676	0.189278551444146	-0.0835658483801028	0.326238124174422	-0.160685449719948	0.542449802550126	-0.241245095361131	0.295659398092582	0.14907068289877
"MNC5696771"	-0.171797861613817	0.501361016207102	0.412950978502736	0.0860248559532626	0.370894540258519	0.38388574338551	0.104500079002719	-0.00829410257679915	0.230111956196417	0.314944245328095
"MNC5700666"	-0.0373635303830637	-0.0199140063249222	-0.126454030398947	-0.0939270422225742	-0.148626710223292	-0.0876292166831362	-0.0348182834658686	-0.284085996440266	0.0162980985525519	-0.190686793378794
"MNC5695785"	-0.196253252850603	-0.203327777286227	-0.223502634845437	0.0235879221693268	-0.207000966422503	-0.235143900282502	-0.223701613087916	-0.529810596790448	-0.144720928687714	-0.248716208420650
"MNC5694938"	-0.102135060952039	-0.0740334992596932	0.0666046057030127	-0.0873362015545593	0.134565264960658	-0.111047719038527	-0.209689808291789	-0.467973972377629	-0.385792455174254	0.0792116441203831
"MNC5696167"	-0.129385698236756	0.0451374524892504	-0.147614047090141	0.0207999707566239	-0.0928159881014636	-0.115627985879438	-0.0482668534595054	-0.125004333314937	-0.0781471262814242	-0.135762052386647
"MNC5701602"	0.197784356880341	-0.08123120697051	0.212409782675935	-0.0189891139808067	-0.302180049745090	0.0307992389843221	-0.0535389631943958	0.193031928551824	-0.0579688771521199	0.107228381574746
"MNC5690684"	0.0208006277418219	0.0278541681769184	0.252357322206315	-0.225803804936466	-0.0476609567975362	0.221352211948717	0.171198324827957	0.067438445857749	-0.0816396121442966	0.227783495786170
"MNC5702520"	-0.130987441980528	0.132713547765133	0.114167057355847	0.334045056304104	0.50348431248749	0.163671354163773	0.311043879790925	-0.0342517655679447	0.306390952247867	0.323817769461983
"MNC5703395"	-0.291431008831058	0.209053718822318	0.0633115354991874	0.0348015048941055	-0.280294982543059	-0.415585747196931	0.128081716757354	-0.0618032630787062	0.244899567478162	0.131624963182411
"MNC5694647"	-0.328521857477547	0.346138646606183	0.432705801559718	0.176533304956112	0.461915160903074	0.325563011219677	0.555846369494632	-0.00865288232757325	0.51363625347011	0.306489398931604
"MNC5697368"	0.137938494922618	0.220622316333844	0.133694522507732	0.0484712728437279	-0.132967586911511	0.00826796468201172	-0.265182627187981	-0.138498437424066	0.0422956096001325	-0.0178841693559559
"MNC5695464"	-0.135776041766409	-0.0770208890357586	0.0706238907196182	0.140663898382796	0.270726241154238	-0.072703993355421	0.187767191113779	-0.348367529694302	0.122783609639650	-0.00168336425726297
"MNC5696413"	-0.0660661762851586	0.046387099913469	0.0926522454834332	0.00500900616995609	0.0305285512949194	-0.0433688419480375	0.208418482002187	-0.105053438152028	0.0822108221238265	-0.0401580838892892
"MNC5693395"	0.681119384284252	0.155326880747297	0.0711676049331824	0.000920799630210248	-0.418643980244031	0.148954640965130	-0.174681931084291	0.524225729917028	-0.275954915159902	0.0632827657898172
"MNC5698061"	0.0165915733176818	-0.192427953213280	-0.201010454882101	-0.00811226644225732	-0.181820978662908	-0.620730775413854	-0.215877901628105	-0.0493477865898398	0.0635743750609688	-0.785982291922607
"MNC5690626"	0.166439336952857	0.0214234697197377	0.109809788164945	0.186760790792267	-0.158777789909949	0.19685425177505	-0.0952597087015464	0.0335889605552533	-0.151142872827445	0.223564016649827
"MNC5692707"	-0.0372829637828397	0.079666612213095	-0.408800301818072	0.359589235879004	0.182451878754400	0.234342585553197	0.116055746895748	-0.212679953189029	0.122498590831378	-0.300231974360021
"MNC5696736"	-0.305951932958206	-0.118854575154669	-0.0321470927995537	0.0313411790339061	0.0444918989484454	-0.257002204940749	0.0831822598671125	-0.259883631769862	-0.064700068755226	0.0181017226114516
"MNC5703318"	-0.462684757160207	-0.00893855026505637	0.462999792750253	-0.165833756550189	0.279899633668165	-0.0369289341957671	0.233143824303894	-0.0747718200106	0.327242032875107	0.467730266377009
"MNC5703419"	-0.105540383287176	0.0849658223899592	0.13118738292513	-0.0624773494714615	0.232806766340992	-0.0610834236642679	0.216355089395836	-0.196630000241656	0.201605410299506	-0.0242171763845295
"MNC5703454"	0.189062033498662	0.0168491746543674	0.145834769526172	-0.00415445854727112	-0.075508828262961	0.171916436169606	-0.183438153358543	0.180858454950031	-0.382618003406012	0.110296439869000
"MNC5689541"	-0.0204575287968975	0.0538444379791098	0.0666244462164605	0.222638213923033	0.302978457088813	0.311328340034275	0.185440023685164	-0.0835338447741673	0.123182538021123	0.220669418669392
"MNC5695401"	-0.192966648806353	0.410739905882414	0.515818857207355	-0.348797925768892	0.3254267079101	0.0604789616294596	0.387307513394592	0.0648762854919911	0.415764946045986	0.22911273821514
"MNC5696957"	-0.0692288872395425	-0.356670386185484	-0.514378292708859	0.384927995864281	-0.0136684525276073	-0.130517265653323	-0.147016017070864	-0.247089643900786	-0.231899453017771	-0.78113772257946
"MNC5691095"	-0.0254615373548231	0.0222321075633437	-0.0360270341925831	0.341644169535851	0.188249045259743	0.398601515031033	-0.101331563081549	-0.331518176424691	0.147105933258602	-0.307200350755185
"MNC5693355"	0.0549139331529754	-0.106370131491428	0.362620192081184	-0.131388985190377	-0.0496302974739482	-0.112690313348331	0.183202360050897	0.0347192899309011	0.271558729613533	0.104432443867947
"MNC5689469"	0.128692664544205	-0.287487463148393	-0.140509553246611	-0.201864300398707	-0.0762913811928339	0.151666795354956	0.375370944583640	-0.143610644941840	0.0743478993687749	0.0446003083777284
"MNC5698141"	0.182833074607125	0.108317172111759	-0.0464660212919082	-0.05767519981727	0.100939671888078	-0.186807821220356	-0.0397011318924356	0.080796514496387	-0.0166101333117731	0.0392152499462333
"MNC5694408"	0.163712486374646	0.295325167311225	0.0391126653816981	-0.0276886077544218	-0.130667247372813	-0.0317109968250724	-0.195108571924869	0.309701702311758	-0.214642610611033	0.0734344738188295
"MNC5693234"	0.286852788871591	0.161420636800507	0.127843094471107	-0.0826960969510965	-0.00329028830431115	0.260400421844105	-0.0260564190264782	0.097534628629393	-0.238894829010426	0.143779044882139
"MNC5692732"	-0.12484886478166	-0.145918886037028	-0.311117191400194	0.234702712404520	-0.0504535746393769	0.117476312852390	0.131098119346697	-0.232955508721789	0.0236472386075840	-0.304598285125411
"MNC5696237"	-0.135744040428734	-0.230251891604052	-0.127514361867209	0.0317608004265027	-0.210954241309737	-0.282351861025508	0.00382071998982664	-0.183475613987862	-0.151642087561495	-0.136095884195315
"MNC5694299"	-0.133690807325736	-0.215951557370933	-0.287845628689734	0.126711494117677	0.0356887036984782	-0.0948748365755674	-0.173698253170221	-0.138155450723185	0.0061607612032751	-0.358928727109738
"MNC5698386"	0.122024790677436	-0.431982707447666	-0.0844105425001684	-0.178973557242064	-0.0472847760890901	-0.713098632718048	-0.0174567068593162	-0.248975689707962	-0.647008896803426	-0.187905660162489
"MNC5692632"	-0.0850719372638146	-0.093202543373094	-0.369397096319336	-0.0467869485873778	-0.125032191401695	0.18042891938082	0.129782986840429	-0.024460378682527	-0.0280655582190705	-0.53103468668189
"MNC5697320"	-0.299195674283381	0.0421138750805041	0.0229732292580057	0.00922815409457255	-0.158066906768492	-0.266725509035649	0.00847524553386995	-0.302392374161506	-0.142012651798869	0.0948932159502444
"MNC5695798"	0.124213694918853	0.0604686107159091	-0.00184324085660284	-0.215886306207777	-0.178384094509148	0.122607645065211	-0.236167697277078	0.164230988617614	-0.167620299613259	0.122769363145936
"MNC5698541"	-0.135466307455655	-0.0833529859373798	-0.290421367741649	0.0144929518129886	-0.155508008860950	-0.320055447760323	-0.0863422242029708	-0.307705741588133	-0.0650253367768937	-0.517479687590602
"MNC5689321"	-0.119778106587979	-0.181827096473806	-0.0692289916691926	0.094846345602827	-0.0530638774162201	-0.278787232259906	-0.0306103605217437	-0.190054934706878	-0.144883975393706	-0.246702125728896
"MNC5691851"	-0.0974401957146267	0.331268040263534	0.137779722368411	0.261605219621292	0.222321793503082	0.157153825777941	-0.189602638501991	0.0457453873583675	0.0293043682853112	0.0341929672082166
"MNC5701164"	-0.105961823088798	-0.260295199170045	-0.172815376762143	-0.0820787018770414	-0.00192961470125867	-0.332349188726699	-0.0390063769146412	-0.137399216271037	0.00491948931210052	-0.0681887001028522
"MNC5690986"	-0.208066711861426	0.0175442867251637	0.0113261200361666	-0.0238545356475401	-0.0528371389365887	-0.371524966306710	0.0536655319703618	0.119877199993825	-0.125185672401902	-0.0842591048315672
"MNC5701274"	0.0329753870313297	-0.208381991375828	0.0751545815615118	0.130192114623975	-0.0736498708375255	-0.181045784377610	-0.0569775555809798	0.0856923334113556	-0.0687673911466502	-0.0963279934712783
"MNC5694256"	0.462113301158319	-0.0442373543734206	0.0114407931576631	-0.0671986990616253	-0.258424682301132	-0.398127801435469	0.174968466769674	0.104060564032537	-0.390444255893319	0.0793291731379228
"MNC5695925"	-0.014424353499863	0.0120884790292538	-0.100876424714799	0.202001750619742	-0.142042882189743	0.264871072168166	-0.126830907064924	-0.0740918940788605	0.078472939019952	-0.127839307226139
"MNC5695105"	-0.0444852017578656	-0.185020215116144	-0.325345743440879	-0.0230688245716882	-0.122535893754238	-0.371484674759328	-0.176837794965513	-0.0324651244317127	-0.0160887123236812	-0.461148271599256
"MNC5703399"	0.0820393092645679	-0.0123091932519160	0.172897403196869	-0.00416194640685434	-0.0932134135044324	-0.0155482046660343	-0.137148333726347	0.262566547626198	-0.0581136977368312	0.223492176598074
"MNC5699232"	0.179030805084106	0.223718557943831	0.116432705525384	-0.405296141417481	-0.0918805717602856	-0.0410940800185806	-0.0574054169847066	0.170085550655228	-0.0893844539067033	0.308329195970340
"MNC5696934"	-0.174790139035284	-0.297406256345812	-0.437100684083612	-0.0621423649108131	-0.221160360173606	0.0383543474297965	-0.406870993125645	0.125702519548517	0.118997249425706	-0.369414111196517
"MNC5703233"	0.074201682138024	-0.0245572800773022	-0.00505117016242042	0.00555708000831558	-0.153582787712983	0.0777497036769814	-0.0316654256405601	-0.0205187385552838	-0.144819961941704	-0.0653586653583715
"MNC5695873"	-0.283037137921585	0.357433840943331	0.166509483044731	0.294597260613729	0.0522632558296732	0.0505375137414443	0.210299502314342	-0.0659776052842415	0.273094902853737	0.313278632822002
"MNC5692645"	0.180215796357009	0.0197760255400831	0.0911671922903276	-0.120260946754110	-0.0656069675826847	0.0851623725153084	-0.279131052972129	0.36746391482197	-0.270402252667639	0.163221123754809
"MNC5691756"	-0.125774392090395	-0.0819725849829895	-0.119606986246428	-0.202874698525748	-0.0228650915093993	0.0675377336475755	-0.0726019026255066	0.00104080263619556	0.226102943848727	-0.248349753599196
"MNC5695185"	-0.086679525188541	-0.371132300374551	-0.557592732080254	-0.0667680096197878	-0.329479747356797	0.126387452509060	-0.125040396976743	0.046167562682612	0.0204007105747449	-0.455714109835644
"MNC5700778"	0.0755667831388985	0.292045148497614	-0.0441812631369487	-0.220190215088497	-1.59018464254488	0.279754018824886	-0.239224414634537	0.320818039826332	-0.192400935677286	0.382440227341991
"MNC5697207"	-0.176162036047642	0.149380802686698	0.315320424698434	0.154730960617167	0.322703425767265	-0.0706316284137175	0.530188357626802	-0.166894690528802	0.314028006654782	0.402152792378946
"MNC5700615"	0.0167818660284591	-0.333647507172768	-0.080764315696251	0.00793569308046964	-0.00500167522295086	0.110372789348579	0.0698286082178423	-0.0865444841569731	0.151962932748492	-0.0784909491793531
"MNC5690179"	-0.166217158424775	0.00623545802685418	-0.0994431381140923	0.0923114638854595	0.195816413258932	-0.0103171849142507	0.259020371805812	-0.0857787662171531	0.171732454570415	0.0749959522333856
"MNC5689945"	0.270949711701436	0.143523987755584	0.0853102428367295	-0.041802543473363	0.0263048523736063	0.270990180325148	0.0244443542627734	0.138593100181050	-0.0306280087183269	0.0423407898958302
"MNC5695134"	-0.380197648452891	-0.0302136369541639	-0.345604694456987	0.312305869664637	-0.122716768124739	-0.276902017453355	-0.136275430757912	-0.3655589599953	-0.0560704025638017	-0.248427247926235
"MNC5698816"	-0.125030692078352	-0.230300837141643	-0.278378336714732	0.247526403717100	0.0991796852951676	0.222671767617994	0.122526287183127	-0.296258102832421	0.102545226961428	-0.0950730823836368
"MNC5692832"	0.191556690245394	0.144600224076386	0.192197945991794	0.0224411909849529	-0.125863042209536	-0.063399861079043	-0.192867545934569	0.305732123503719	-0.0834066521212033	-0.0102764951853243
"MNC5696590"	-0.0715046624125532	-0.200814616653267	0.314583956565869	-0.459208369986477	0.276680109279716	-0.258400136433529	0.575928309178554	-0.240596238313048	0.152649804971301	0.109378539287036
"MNC5699252"	-0.0455331384733694	0.194311522106436	-0.204040548567315	0.798061945931692	0.218302255175349	0.280925432211323	0.0512828874978585	-0.321551704926905	-0.104335443351068	0.113283656816987
"MNC5701364"	0.121419763415438	0.107804502779794	0.0661955753315373	-0.0425375559185952	0.0490838800143757	-0.202676563835746	-0.0872571173311089	0.223965711626404	-0.206690378358013	0.354905984363517
"MNC5699754"	-0.101390217026330	0.0202102008110137	-0.194142573185401	0.275601953646796	0.131157980743073	-0.136029928189355	-0.0298215254837436	-0.181902204301139	0.0858464367494308	-0.456235602983979
"MNC5699566"	-0.409981817015403	-0.0966026573873955	-0.0341575819362629	0.447005307747991	0.217895990566211	0.107848463546434	0.0937016235713466	-0.279995480845377	0.241174316534552	0.0595410261693497
"MNC5691505"	0.0859670481681883	0.0249731532855627	0.000976920641617127	-0.122630269153221	-0.0353184344431530	0.0520801620869948	-0.319557552208467	0.064199478620321	-0.281035484437417	-0.00739395364816414
"MNC5700095"	-0.0173908189148793	-0.119416269323278	0.0629894654592928	0.079143605176155	0.217008034808319	0.00404781607086129	0.222434968171310	-0.0623792487997048	0.384489066806671	-0.064573167453136
"MNC5692312"	-0.116388116160285	0.0651918953681276	0.323535205149410	0.223884711498385	0.649371470560769	0.0103870652858565	0.212545031975126	0.122868934190462	0.553477312790473	0.253297246990717
"MNC5699151"	0.220176906736670	0.113530740720363	-0.0776828037821039	-0.0835413286852327	-0.154566288459470	0.229083465302177	-0.241205399541663	0.0838319486173707	-0.454354374024766	0.124612842568573
"MNC5698397"	-0.01228671282478	-0.472599526257832	-0.438600319561971	0.229069719549299	0.0126770377440306	-0.00338531193762111	-0.0154328732949552	-0.028689795650866	0.235932602860938	-0.75300079712774
"MNC5698691"	0.168001150910857	-0.0220358059986341	0.0333321128411493	-0.0673394741909934	-0.170529983522680	0.0548111995505525	-0.0880610245328685	0.239423845603855	-0.260991836888870	0.0806951342823097
"MNC5703359"	-0.18703473810283	-0.0830718931756655	-0.124122289955449	0.223361178693659	-0.0977450507745684	0.0888541005938084	0.0975739195098915	-0.200003968321151	-0.019455757791062	-0.0300249156743788
"MNC5700986"	0.221708426206587	0.173174900571777	0.246171848822942	-0.163542809839294	-0.109278956184417	-0.0798820596897259	-0.160635333485825	0.403192784963644	-0.122604007228262	0.0372744241475917
"MNC5690654"	0.190442702320756	0.0219957843473025	-0.0556814934195295	0.0115519418759880	-0.209999383049153	-0.0362062659869385	-0.087062476410856	0.145170814146585	-0.212637318099146	-0.0295999370006837
"MNC5688761"	-0.0301772836427609	0.15634069612952	0.0417797700271529	0.0691136488267686	-0.097934036581876	0.169436136253588	-0.128154891995273	-0.0495586622124547	0.110216135075108	-0.23496912698964
"MNC5694982"	-0.0318609925701012	0.397706889934415	0.574292858544938	-0.567838761847733	-0.0868654700688912	-0.271528416889839	0.0954697764385806	0.124628895543880	0.0987744419587792	0.556209620949946
"MNC5692170"	0.166509358125977	0.126231567294437	0.0166144247042032	-0.136332674749366	0.0687468558044796	-0.00139590172092725	0.278097810004437	0.215885182696378	0.125880137548709	0.0283016266077506
"MNC5692769"	0.242604228260090	0.0288927574407205	-0.0124506969581083	-0.0273582255765902	-0.0780921315272545	0.311744848043253	-0.30650330378965	0.349146982935777	-0.344977153732003	0.132669272885375
"MNC5700343"	0.248754651272615	0.0378476978953178	-0.0680063556910896	0.0234097528057611	-0.157844106457074	-0.0099232413263183	-0.292251336911147	0.336111957839819	-0.251404953161056	0.243938973520228
"MNC5701629"	-0.0231522164680691	0.216950641241977	0.240350610860076	-0.170874211858476	-0.258724092722536	-0.0234562702508901	-0.268365731330513	-0.072360075361957	0.248958347314373	0.0826913727618239
"MNC5693138"	-0.0492227700761554	0.138673741259583	-0.0900854088996293	0.111517110910578	-0.0301686176719689	0.0523394780207261	0.000656517211971781	-0.124502930267419	-0.0192323597392943	-0.115473257119862
"MNC5694760"	0.0269833094629281	0.0277768167875297	0.53895612819331	-0.0722522686457569	0.373864970358656	-0.214350663896502	0.509403924213079	-0.175588729900099	0.244686245046422	0.206585357476309
"MNC5693779"	0.134929617466989	-0.409671346899882	0.0181672305015118	-0.30876057862585	0.187645114380401	0.115380280885631	0.0579860121042123	0.121425331362536	0.174232043842461	-0.0595964029488448
"MNC5693189"	0.113763270975789	0.167145504187431	0.633661169311357	-0.309913494688291	0.126303960039878	-0.391611649612945	0.147516995574729	0.230931020196659	0.353476718867238	0.47573027393825
"MNC5689082"	0.00419957580961371	0.4609052172937	0.645418003329986	0.069729819617348	0.354258446473678	0.420166319193121	0.208342592321936	0.149772162861063	0.331749068282089	0.120686275443769
"MNC5692889"	-0.0831011638837726	-0.166745557075316	-0.310433534407734	0.0700833729860988	-0.0822477877952508	-0.256541763521172	-0.158776376305015	-0.333459687616637	-0.112019508982567	-0.591549698454049
"MNC5698814"	-0.0714888595242646	-0.313417989366239	-0.231467340448546	-0.0786686371306338	0.0184264254248452	-0.0789422207692516	0.139932995530523	-0.0657250078454184	0.275401261024843	-0.28400888660887
"MNC5702094"	0.133704410284688	-0.164526434695372	-0.298349261345124	0.0728739119940032	-0.113728501085923	0.212300131991603	-0.0306864134345202	0.0173541271823476	0.0629966722263114	-0.310619159295319
"MNC5699070"	0.214397607718050	-0.274007074641108	0.00525856904354823	-0.133440228191772	-0.0495757365682887	-0.136912538419855	0.151410759119708	-0.146719759795975	-0.474823777955066	-0.182620715626828
"MNC5696358"	-0.143889322222836	-0.258799915857561	-0.588152721496036	0.144972569504962	-0.158770747823375	0.143346636197947	-0.169053475642706	-0.134415818748904	-0.0915490351359819	-0.703194308687095
"MNC5695622"	-0.0169903342923276	0.361301078737689	0.564812263645904	-0.147390277430748	0.147215177207854	-0.0505661960953673	0.438592981230818	0.0563827583599546	0.383238399831177	0.555912870327278
"MNC5703383"	0.293268118385877	0.157200575276354	-0.206310532935689	-0.0372393799692739	-0.224861152196052	-0.207071642702639	-0.231388093604646	0.231751606554249	-0.49393780236856	0.0462948447812881
"MNC5693051"	-0.194904060914822	0.0076699065926354	0.0833493389468675	0.0963383352026	-0.0485634671610624	-0.304485181448683	0.0586784928061308	-0.133258094807418	-0.0430675768270748	0.159727586472535
"MNC5690572"	0.0170052862198246	-0.0330872797015515	-0.224852503978882	0.0785748229488422	0.0352643853693548	0.329593838036742	0.0819258602651482	0.0537523055989432	0.122971945565393	-0.0605532823746509
"MNC5689551"	0.281100722696024	0.266337538422615	0.0974572507169345	0.0973066913280667	-0.212331442967464	0.299304699651492	-0.0787225094237474	0.283366170190426	-0.513982528642592	0.0278534774200508
"MNC5693442"	0.2493903940831	-0.00605443256284582	-0.0586185356427032	-0.0468830010684819	-0.095311310757817	0.102516620789448	0.142558041118682	0.0684129245504999	-0.0237160337400137	-0.171580356179619
"MNC5691251"	-0.37825244607656	0.391849363258705	0.432994087431551	-0.150799645336360	0.517105867801795	-0.0483393045606608	0.203474843402837	-0.0505140617940694	0.462912051212112	0.186659713023781
"MNC5693284"	-0.0379495997030096	0.039092686918987	0.493962495107587	-0.265489978693317	0.173610768045955	-0.135488246813582	0.282006797517146	-0.061451599517802	0.113864714997138	0.318487699045266
"MNC5695826"	-0.190600536214415	-0.256997008070739	0.178934953433628	-0.0741626875380506	0.143175619806292	-0.239269712256198	0.166012091279194	-0.078048816872659	0.152836645366126	0.0628120887814614
"MNC5689531"	0.0326010159290468	0.0283461095756603	0.0081360160879305	0.091908514637857	0.124821299514621	0.116675160731337	0.068782901414873	0.020095234550856	-0.174034882610793	-0.0936058664361182
"MNC5693244"	-0.623834479525223	-0.115439294542958	-0.158940491277643	0.244844723200196	-0.156869857673240	0.167825607943689	-0.149621211713473	-0.266548640128943	0.0381043337248868	0.305851861657275
"MNC5689771"	-0.280641873124328	0.182459304196472	0.628550399969864	-0.369091917575701	0.497640509992101	-0.175155207779698	0.316481565970734	0.0115331571550104	0.555146733988695	0.0680345018508799
"MNC5690471"	0.138675871046009	0.0140350556410155	-0.145634894636838	-0.0409738855533448	-0.081358063628209	0.0515941916665007	-0.0379521156127977	0.134212175744574	-0.191189668549207	-0.0155884373033612
"MNC5699091"	-0.248249457423834	0.0600980806158561	-0.201425193986049	0.330611747536442	0.137488211582238	-0.0596545910184913	-0.176713272402891	-0.122270470063495	0.0808258129873372	-0.364025067423094
"MNC5699119"	0.232239535778121	0.0784125998784776	-0.102199597778369	-0.162826554713159	-0.161367886939521	0.129496162014987	-0.118480215668443	0.223414010210934	-0.211378868346236	0.201999490634805
"MNC5699389"	0.417564998507731	0.142462921971794	0.101103792209313	0.0428397042248822	-0.0720698912477251	0.257012745491062	-0.237345985899865	0.342527482632036	-0.144753799346201	-0.00636376862128123
"MNC5694198"	-0.235383108204824	-0.129560518599026	0.166105389597217	-0.0185968828540608	0.0435658120798194	-0.298773970705063	-0.0191341415179473	-0.269516561027595	0.120813602753598	0.154966328085155
"MNC5703574"	-0.0953599906334098	-0.274085160257192	-0.184018540646378	0.0392495768255008	0.0210343682125852	-0.102853949494256	0.118978705280292	-0.273628471643242	-0.131389021937594	-0.316391246366618
"MNC5692790"	-0.067634546228473	-0.2267574431315	-0.104742591167882	0.193850964895851	0.341625976029806	-0.253458236780555	0.387001994864058	-0.345611724862726	0.0779609676872002	-0.419617937697114
"MNC5699680"	0.0732336072574293	0.037846676534054	-0.0106210410558642	0.0918858062294071	-0.132323277787379	0.289943257783383	-0.128388814799966	0.206477191319728	-0.116976655828331	-0.0422731398967067
"MNC5693042"	0.0482037296316051	0.0748421597345919	0.138481566751269	-0.151060557548104	-0.0773493974389342	0.244275364775167	-0.148186940964987	0.179259658241174	-0.0637474642485306	0.222000631268546
"MNC5702030"	-0.288418426131854	-0.257234491284454	-0.34481734797922	0.220947206986849	-0.0237571917545122	0.111759866735105	-0.0303000896345835	-0.324494752702445	0.0136414104830954	-0.175892062193268
"MNC5700634"	0.214199460162564	-0.405093958594345	-0.0976682833845272	-0.0821737448544107	-0.156635931131331	0.156004892830189	-0.0249833675063169	-0.186884558873920	0.228753870494539	-0.311937629208801
"MNC5695421"	-0.195492477399656	-0.285641740709078	0.27852154476929	-0.31170670906252	-0.0127252823021289	-0.564461317719437	0.0371238671196449	0.0643224134784483	0.241136581923837	0.170914003193017
"MNC5694839"	-0.244753546617697	0.0790500879830458	0.0529641604349143	0.392676502679859	0.203986603847541	-0.0681363763086193	0.350466248631258	-0.259046123411459	0.163647192610664	0.103742057221709
"MNC5691904"	0.358134916861603	0.00144326615719167	-0.0328202198179893	0.0647464384088762	-0.0005296319612359	-0.082166653458678	-0.299554588474967	0.262707654477476	-0.122195037828532	0.122440589628759
"MNC5693757"	-0.443109956416921	-0.305295731917029	0.49297603726302	-0.340620872465918	0.641776038704016	-0.431081524823297	0.290887925619702	-0.422558840313567	-0.0508331002988635	-0.110636568816779
"MNC5701726"	-0.176388514433422	0.0629065586175452	0.101238755348046	0.174822717301155	-0.140599443557255	-0.286622867613026	-0.0618929778775401	-0.105844890935685	-0.115680247381248	0.157956976326216
"MNC5692895"	-0.120425505928965	0.0754482853121796	0.144790298873734	-0.110595707204069	-0.0250979297478616	-0.141867384616061	0.123839957184172	-0.0387734409787855	0.145001953269053	0.320868754471424
"MNC5691651"	-0.140822155464358	-0.136027770344571	0.0303221242991488	0.108455386843750	0.110434424574376	-0.209558886276945	0.0171892741837442	-0.259640482835533	0.0825524135184273	0.0758824592988943
"MNC5701719"	0.00594491707336313	0.0181266050167209	0.243975064028917	-0.233615710373480	0.0862874258928819	-0.229869920459972	0.189904113623594	0.110693850527858	-0.118008441309987	0.304090994586765
"MNC5691174"	-0.204968852368322	0.0381011373380628	-0.0625534288164285	0.166039140898509	0.0828089357456454	0.31376635082081	0.0532439165917894	-0.083074513608246	0.203462092963316	-0.0301160151424033
"MNC5699140"	0.0576466226540067	0.102914264961345	0.0404977922614598	-0.06240457475903	-0.0894321048981352	-0.130777487903038	0.0285104000347035	0.134340204449205	0.0624336212305251	0.182869528243561
"MNC5688956"	-0.29988858022249	-0.114875191135407	0.204108134376628	-0.0550324687530095	0.280578314689314	0.0223938489239215	0.272138350709539	-0.106430813049910	0.380180166876337	0.169623331109801
"MNC5701045"	0.288832786086071	0.0295638474834429	0.050589286590231	0.0366796499685108	0.191989216810988	-0.0225786329113045	-0.325319558483271	0.172514743983982	-0.31942354985832	0.145101814198780
"MNC5700265"	0.178401176810985	0.129202709196671	0.0278239661107549	0.0298395731950963	-0.171538836088582	0.169464487553261	-0.156097953649315	0.420851959401652	-0.234170125034274	-0.080646125772415
"MNC5697154"	-0.240232419683032	-0.144101150575122	-0.125254935470640	-0.0229105099646973	-0.177864668211843	-0.287748530938057	-0.0572658291913465	-0.117489804043681	-0.0684700598953526	-0.188633993799359
