"ID"	"ANNOTATION"	"M"	"A"	"t"	"P.Value"	"B"
"MNC5698641"	NA	"0.379539424115869"	"-0.189601674278848"	"3.99635907644736"	"0.00099092353683439"	"-0.671353106205412"
"MNC5698400"	"Contig11381"	"0.246689683582526"	"-0.0907359959993766"	"3.99532542088737"	"0.000993109145251867"	"-0.673443983284251"
"MNC5693028"	"Contig6009"	"0.230302392116627"	"-0.094658041036098"	"3.99390858176548"	"0.000996112879121351"	"-0.676310001944701"
"MNC5698382"	"Contig11363"	"0.272407473126266"	"-0.132778995444293"	"3.99268545387586"	"0.000998713311317492"	"-0.678784211969706"
"MNC5691846"	NA	"-0.214453849002177"	"-0.0352586660185701"	"-3.99242503971539"	"0.000999267848811394"	"-0.679310996197556"
"MNC5702573"	NA	"-0.206521694129746"	"-0.107282315196852"	"-3.99052039435768"	"0.00100333314093684"	"-0.683163892536612"
"MNC5697716"	"Contig10697"	"0.245844855254611"	"-0.0123691043073448"	"3.98968561563362"	"0.00100512015507274"	"-0.684852586317876"
"MNC5692880"	"Contig5861"	"-0.213294926112808"	"-0.0241911728690446"	"-3.98058545674046"	"0.0010248104259967"	"-0.70326246354339"
"MNC5690973"	"Contig3954"	"0.299793696294704"	"-0.0348797292015051"	"3.97702387211182"	"0.00103262225161877"	"-0.710468108806974"
"MNC5693645"	"Contig6626"	"-0.208730119233489"	"-0.0776567409668907"	"-3.97437111014959"	"0.00103847970461635"	"-0.715835225231867"
"MNC5699987"	"Contig12968"	"-0.229853124976337"	"-0.149923805521857"	"-3.97261234005662"	"0.00104238163188252"	"-0.719393675914042"
"MNC5693549"	"Contig6530"	"-0.180791459532423"	"-0.059797156641033"	"-3.97040650533274"	"0.00104729630237141"	"-0.723856738088823"
"MNC5697194"	"Contig10175"	"0.302953026988373"	"-0.0980311493344557"	"3.97021195547143"	"0.00104773088539755"	"-0.724250374933338"
"MNC5688576"	"Contig1557"	"-0.366597413435324"	"-0.152811200505391"	"-3.96268264602892"	"0.00106469019335236"	"-0.739485119744495"
"MNC5696919"	NA	"0.360796860953659"	"-0.107886786762640"	"3.9623954671346"	"0.00106534249783820"	"-0.740066215429641"
"MNC5687424"	NA	"0.265959042353783"	"-0.0881646361972242"	"3.95864960325294"	"0.00107388793006007"	"-0.74764596191049"
"MNC5695886"	"Contig8867"	"0.354963340742326"	"-0.00756851600211562"	"3.95731531562831"	"0.00107694850046539"	"-0.750345948016588"
"MNC5700321"	"Contig13302"	"-0.187026860538266"	"0.0503548341413432"	"-3.95712555288461"	"0.00107738448921833"	"-0.750729943218041"
"MNC5700524"	"Contig13505"	"0.214752123745821"	"0.0675988946526163"	"3.95425809903299"	"0.00108399429698698"	"-0.756532465048426"
"MNC5693781"	NA	"0.317298345182699"	"-0.00112727005598406"	"3.95334810409138"	"0.00108610047161010"	"-0.758373940970012"
"MNC5693469"	"Contig6450"	"-0.203172606237541"	"-0.0306445751937806"	"-3.94966281401771"	"0.00109467230191654"	"-0.765831672547273"
"MNC5698509"	"Contig11490"	"0.546818329165742"	"-0.00761186807157762"	"3.94799441085443"	"0.00109857532805380"	"-0.769208005228766"
"MNC5696220"	NA	"-0.192358416792280"	"-0.084806181695269"	"-3.94453064205901"	"0.00110672323617989"	"-0.776217741441827"
"MNC5700065"	"Contig13046"	"-0.264780304669733"	"-0.0703526812031472"	"-3.94428491489790"	"0.00110730357441434"	"-0.776715034072989"
"MNC5700564"	"Contig13545"	"-0.191369322435808"	"-0.0798815259669646"	"-3.94425516323009"	"0.00110737386027050"	"-0.776775244349744"
"MNC5687752"	NA	"-0.187696957321908"	"-0.0273683804112120"	"-3.94370419831565"	"0.00110867628219664"	"-0.777890268283489"
"MNC5691738"	"Contig4719"	"0.186078919717446"	"-0.0311269216825086"	"3.94230270636732"	"0.00111199622039027"	"-0.780726580197317"
"MNC5691160"	"Contig4141"	"-0.209412575874145"	"-0.118958276286166"	"-3.93602936298794"	"0.00112698010699068"	"-0.793422800592067"
"MNC5696915"	"Contig9896"	"-0.334408450683495"	"-0.107869793244316"	"-3.92205572305748"	"0.00116109150614332"	"-0.821705080103672"
"MNC5693970"	"Contig6951"	"-0.246736233574178"	"-0.118924592940244"	"-3.91848733219211"	"0.00116996787720887"	"-0.828927798624772"
"MNC5700937"	"Contig13918"	"0.177633507314096"	"-0.0147875219847762"	"3.91471414262806"	"0.00117942803748331"	"-0.836565204908251"
"MNC5696791"	NA	"-0.179606967429289"	"-0.0509898149070256"	"-3.90970906417375"	"0.00119209576774833"	"-0.84669634597287"
"MNC5699236"	NA	"0.236298157554762"	"-0.103292318670822"	"3.90659615633422"	"0.00120004347251373"	"-0.852997537433506"
"MNC5698949"	"Contig11930"	"-0.233981915754943"	"0.0400559631296685"	"-3.90109883437374"	"0.00121420945656787"	"-0.86412552066191"
"MNC5691601"	"Contig4582"	"0.191914668272922"	"-0.0513807738138071"	"3.89760719928497"	"0.00122329430952428"	"-0.871193623232053"
"MNC5698942"	NA	"-0.193442776894703"	"-0.0680987194109187"	"-3.89169698491719"	"0.00123882825019445"	"-0.883157876684312"
"MNC5690216"	NA	"0.251404406298678"	"-0.0733644383067041"	"3.88910809252903"	"0.00124569507657884"	"-0.888398746986086"
"MNC5695597"	NA	"-0.215226670924163"	"-0.100209046433138"	"-3.88464903310721"	"0.00125761230137525"	"-0.897425634619065"
"MNC5688364"	NA	"0.471485901793771"	"-0.0501830814727527"	"3.88452289695943"	"0.00125795107473793"	"-0.897680985674244"
"MNC5693024"	"Contig6005"	"-0.207169385299515"	"-0.0518983574225994"	"-3.88439189242816"	"0.00125830302070301"	"-0.89794619243472"
"MNC5693930"	"Contig6911"	"-0.190879228435250"	"0.0810175821343714"	"-3.88022653239302"	"0.00126954514309399"	"-0.906378641389208"
"MNC5688529"	NA	"-0.176494545344078"	"-0.0461654896939908"	"-3.87940862413815"	"0.00127176448422145"	"-0.908034445660322"
"MNC5700509"	"Contig13490"	"0.238890737038342"	"0.0489951584226651"	"3.87629277219737"	"0.00128025496730170"	"-0.914342328285413"
"MNC5694744"	"Contig7725"	"0.296814907380577"	"-0.0115048006325176"	"3.87529537404007"	"0.00128298484061344"	"-0.916361520848548"
"MNC5696530"	"Contig9511"	"-0.21190406022848"	"-0.0162268475567217"	"-3.87020537788336"	"0.00129700760022449"	"-0.926666090658319"
"MNC5631310"	NA	"-0.232285913352302"	"-0.157248241337108"	"-3.86411709196324"	"0.00131398326875529"	"-0.938991821245785"
"MNC5689031"	"Contig2012"	"0.273449204509356"	"-0.0511680608893482"	"3.86405616295579"	"0.00131415427873265"	"-0.939115172690187"
"MNC5702054"	NA	"-0.285263920955882"	"-0.141548112483108"	"-3.86349618334303"	"0.00131572702706090"	"-0.940248858165392"
"MNC5697654"	"Contig10635"	"0.329569999624848"	"0.029963131284707"	"3.86282341905612"	"0.00131761904395701"	"-0.941610878983047"
"MNC5695768"	"Contig8749"	"-0.265863059596211"	"-0.131395346071856"	"-3.86055003310776"	"0.00132403276331794"	"-0.94621339180729"
"MNC5698147"	"Contig11128"	"-0.177140081892422"	"-0.0589639146643929"	"-3.86015025717465"	"0.00132516386059235"	"-0.947022747375817"
"MNC5692817"	"Contig5798"	"0.260729149160507"	"0.00194306477141143"	"3.85958922728317"	"0.00132675283720100"	"-0.948158566072292"
"MNC5697656"	"Contig10637"	"-0.254024810760804"	"0.0326373742721025"	"-3.85752515476779"	"0.00133261531592343"	"-0.95233733866179"
"MNC5694432"	"Contig7413"	"-0.202108636172573"	"0.0243061490272083"	"-3.85703988081249"	"0.00133399739253974"	"-0.95331979097387"
"MNC5694030"	NA	"-0.205327931688436"	"-0.0845115802371154"	"-3.85582374948166"	"0.00133746731144335"	"-0.955781889409095"
"MNC5697573"	"Contig10554"	"-0.216410632492002"	"-0.0029751408695863"	"-3.85555743906574"	"0.00133822837048734"	"-0.956321044182822"
"MNC5701034"	"Contig14015"	"0.37241673499798"	"-0.101555597345874"	"3.85542274838418"	"0.00133861345387663"	"-0.956593730249962"
"MNC5697830"	"Contig10811"	"-0.190850933172111"	"0.0183628073729548"	"-3.85442612141522"	"0.00134146629532079"	"-0.95861143815149"
"MNC5701307"	NA	"-0.234219961161651"	"-0.0652422121470712"	"-3.85441655094683"	"0.00134149372037098"	"-0.958630813926349"
"MNC5693963"	"Contig6944"	"0.237002813767980"	"-0.0990527078144529"	"3.85370504817332"	"0.00134353417623584"	"-0.960071278691528"
"MNC5697236"	NA	"-0.224166775273233"	"-0.00029333491115709"	"-3.85233846513575"	"0.00134746203635861"	"-0.962837981391986"
"MNC5700748"	"Contig13729"	"0.208178954117809"	"-0.0902582125119026"	"3.85024249658388"	"0.00135350875753051"	"-0.9670813607797"
"MNC5694166"	"Contig7147"	"-0.154131496207743"	"0.0120991670556853"	"-3.84878179384783"	"0.00135773890666905"	"-0.970038620706883"
"MNC5689158"	"Contig2139"	"-0.184387612262094"	"-0.090486764705889"	"-3.84866781266942"	"0.00135806955111222"	"-0.970269380963411"
"MNC5701080"	"Contig14061"	"0.267963998712782"	"0.129002261194812"	"3.84756752897412"	"0.00136126549528483"	"-0.972496957813656"
"MNC5702738"	NA	"-0.185961162036222"	"-0.0606451873462501"	"-3.84733952672148"	"0.00136192870830517"	"-0.972958559416437"
"MNC5688721"	"Contig1702"	"0.166421223746247"	"-0.0407966642018768"	"3.82912231459797"	"0.00141598239800946"	"-1.00984020125279"
"MNC5691840"	"Contig4821"	"0.189638687811342"	"-0.0601313489836995"	"3.82848060197635"	"0.00141792529740830"	"-1.01113937466799"
"MNC5690858"	NA	"0.199163871850315"	"-0.0572814271222206"	"3.82847020210863"	"0.00141795680691231"	"-1.01116042961876"
"MNC5700580"	"Contig13561"	"-0.172585856507538"	"0.0629072533799502"	"-3.82530621400043"	"0.00142757579728514"	"-1.01756604067179"
"MNC5692139"	"Contig5120"	"-0.161994770242609"	"-0.0384107291361901"	"-3.82512116697181"	"0.00142814039276191"	"-1.01794067454808"
"MNC5702663"	NA	"-0.234059950538668"	"-0.0858192667724857"	"-3.82163504619252"	"0.00143881889431493"	"-1.02499842590014"
"MNC5696763"	"Contig9744"	"0.338710630443839"	"-0.130593619762836"	"3.82117256607171"	"0.00144024155347123"	"-1.02593472762427"
"MNC5693354"	"Contig6335"	"0.252612096684364"	"-0.0494247269663766"	"3.82001574638416"	"0.00144380629859204"	"-1.02827673306061"
"MNC5695086"	NA	"0.238701129654385"	"-0.066170804481928"	"3.81902627582885"	"0.00144686238939352"	"-1.03027993335489"
"MNC5695502"	"Contig8483"	"-0.183324910088187"	"-0.0348346217751196"	"-3.81863211207718"	"0.00144808161768638"	"-1.03107792380694"
"MNC5689755"	NA	"0.275207298908368"	"-0.069666588239953"	"3.8168869735971"	"0.00145349209766484"	"-1.03461097650477"
"MNC5690802"	"Contig3783"	"0.195898179571244"	"-0.0330986234258374"	"3.81521582666824"	"0.00145869221448873"	"-1.03799422205995"
"MNC5702617"	NA	"-0.271276196329022"	"-0.147685973207927"	"-3.81484300113135"	"0.00145985488518225"	"-1.03874900781447"
"MNC5692908"	"Contig5889"	"0.151185757124274"	"-0.00527653243862686"	"3.8094745915724"	"0.00147670005397318"	"-1.04961729447542"
"MNC5697429"	"Contig10410"	"-0.223565205699861"	"-0.0339343798255312"	"-3.80879358370909"	"0.00147885085041560"	"-1.05099597809991"
"MNC5689964"	"Contig2945"	"0.290737070766300"	"-0.00822615058147371"	"3.8069103476148"	"0.00148481498495021"	"-1.05480853115261"
"MNC5689964"	"Contig2945"	"0.353658891428750"	"-0.0949167195209828"	"3.80450356593824"	"0.00149247234583033"	"-1.0596809590634"
"MNC5692766"	"Contig5747"	"0.216227270581098"	"-0.0322477124083239"	"3.80306832578708"	"0.00149705753634691"	"-1.06258652696663"
"MNC5693660"	"Contig6641"	"0.288393453669001"	"-0.0489776532156126"	"3.79984640012904"	"0.00150740227589719"	"-1.06910910123502"
"MNC5699014"	NA	"-0.225501281338120"	"-0.094457035176271"	"-3.79978931938135"	"0.00150758619253670"	"-1.0692246568404"
"MNC5691641"	"Contig4622"	"0.283354348933404"	"-0.113913541648089"	"3.79864971522394"	"0.00151126276564895"	"-1.07153169391321"
"MNC5700717"	"Contig13698"	"0.304490998525243"	"-0.144679865834499"	"3.7955160674646"	"0.00152141897232931"	"-1.07787546803986"
"MNC5689281"	NA	"0.265053157086204"	"-0.031593451724994"	"3.79487825785856"	"0.00152349450313647"	"-1.07916664517120"
"MNC5703228"	NA	"-0.252762756079528"	"-0.156459890204636"	"-3.79096320837792"	"0.00153629710493925"	"-1.08709217842463"
"MNC5692941"	"Contig5922"	"-0.174014575496666"	"-0.0271087945070406"	"-3.79030340482630"	"0.00153846533911555"	"-1.08842785774864"
"MNC5699247"	"Contig12228"	"0.265918234452702"	"-0.122835965386142"	"3.7900748314251"	"0.00153921718902293"	"-1.08889057160595"
"MNC5691131"	NA	"0.25849237202459"	"-0.107973528875116"	"3.78950012744097"	"0.00154110920146989"	"-1.09005397505835"
"MNC5691984"	"Contig4965"	"0.345276307763099"	"-0.128241564745789"	"3.78767042097537"	"0.00154714843475920"	"-1.09375792840199"
"MNC5696307"	"Contig9288"	"0.297301561237309"	"-0.106296344275760"	"3.78089578563508"	"0.00156971673650810"	"-1.10747186723963"
"MNC5692958"	"Contig5939"	"0.234230499126575"	"0.00775725636005521"	"3.78066424538092"	"0.00157049387757998"	"-1.1079405684672"
"MNC5693573"	"Contig6554"	"-0.182216438647234"	"-0.0479665764772375"	"-3.77851364553158"	"0.00157773062040183"	"-1.11229395064925"
"MNC5700307"	"Contig13288"	"0.247167715574339"	"-0.148408050406859"	"3.77725834121881"	"0.00158197016297663"	"-1.11483499767564"
"MNC5698874"	"Contig11855"	"-0.247760243448322"	"-0.0686252023712131"	"-3.7769987359445"	"0.00158284835421477"	"-1.11536050116465"
"MNC5697238"	NA	"0.260552610084214"	"-0.083434480214977"	"3.77486041526464"	"0.00159010048902088"	"-1.11968895074295"
"MNC5694647"	"Contig7628"	"0.278165320733599"	"-0.128533499275122"	"3.77339292172416"	"0.00159509679180660"	"-1.12265946600721"
"MNC5699330"	"Contig12311"	"-0.222215342258546"	"-0.120915971561655"	"-3.77130262841186"	"0.00160224072286418"	"-1.12689061990518"
"MNC5700115"	"Contig13096"	"-0.164346109373789"	"-0.0623433379650741"	"-3.76873177693955"	"0.00161107108197575"	"-1.13209445080837"
"MNC5697493"	"Contig10474"	"0.24292263942497"	"-0.00337503658951965"	"3.76840274352352"	"0.00161220476481377"	"-1.13276046387961"
"MNC5697021"	"Contig10002"	"-0.217983249197010"	"-0.158476145344782"	"-3.76709220786076"	"0.00161672815667507"	"-1.13541317283891"
"MNC5697188"	"Contig10169"	"0.219475049611156"	"0.00770740294825756"	"3.76523872701372"	"0.00162314730332814"	"-1.13916484575353"
"MNC5687573"	NA	"-0.274561175639335"	"0.0830567323709374"	"-3.76366885480959"	"0.00162860422648325"	"-1.14234242842366"
"MNC5698844"	NA	"-0.227654462394995"	"-0.107113298899653"	"-3.76257159971971"	"0.00163242924209978"	"-1.14456336797350"
"MNC5693983"	NA	"0.339468015753344"	"-0.0327984206114370"	"3.76178595414285"	"0.00163517352666386"	"-1.14615357383148"
"MNC5697895"	"Contig10876"	"-0.183045826590290"	"-0.104957538088461"	"-3.7600213779057"	"0.00164135412868914"	"-1.14972518134391"
"MNC5687356"	NA	"0.236649242177109"	"-0.0482917110577448"	"3.75714059367359"	"0.00165149475653395"	"-1.15555597583983"
"MNC5697555"	"Contig10536"	"0.271825743975169"	"-0.0675187784139605"	"3.75605979216905"	"0.00165531546839404"	"-1.15774352309757"
"MNC5695859"	"Contig8840"	"-0.268409479446793"	"-0.157634165283601"	"-3.75502346883334"	"0.00165898727232379"	"-1.15984103184461"
"MNC5695192"	NA	"-0.244523041570986"	"-0.107359570999208"	"-3.75464715812149"	"0.00166032260202271"	"-1.16060267766238"
"MNC5701151"	"Contig14132"	"-0.282662808700703"	"-0.155549270326375"	"-3.7526370508622"	"0.00166747369962253"	"-1.16467106458521"
"MNC5689704"	"Contig2685"	"-0.249174727672453"	"-0.117881218591390"	"-3.75257367288791"	"0.00166769967284653"	"-1.16479933849537"
"MNC5699588"	"Contig12569"	"-0.158902393735294"	"0.00184160952218777"	"-3.74987839627992"	"0.00167733811980869"	"-1.1702543943739"
"MNC5702242"	NA	"0.2404069031496"	"-0.0967954895878856"	"3.74898761308773"	"0.00168053587268684"	"-1.17205725621590"
"MNC5695596"	"Contig8577"	"-0.187442443766263"	"-0.0692717734068909"	"-3.74878084612361"	"0.00168127900302146"	"-1.17247573158271"
"MNC5700027"	"Contig13008"	"-0.163722420859636"	"0.0147694685174592"	"-3.74832779719694"	"0.00168290843472794"	"-1.1733926545141"
"MNC5693535"	"Contig6516"	"0.360578644028813"	"-0.151444263716600"	"3.74232821175137"	"0.00170463641871385"	"-1.18553489292501"
"MNC5693686"	NA	"0.251937872994479"	"-0.0486652861737095"	"3.73672275737142"	"0.00172519111824243"	"-1.19687896957699"
"MNC5688553"	"Contig1534"	"-0.172758215487545"	"-0.0311849505469324"	"-3.73592829538659"	"0.00172812437421135"	"-1.19848672658394"
"MNC5701366"	NA	"0.244851618747813"	"-0.0113145839676685"	"3.73532544819888"	"0.00173035349939594"	"-1.1997067047607"
"MNC5700914"	"Contig13895"	"0.183576965873641"	"-0.0624709982243111"	"3.73307493654344"	"0.00173870062563585"	"-1.20426099799871"
"MNC5688171"	"Contig1152"	"-0.182259570780752"	"-0.0912748042646208"	"-3.73299924695585"	"0.00173898205807073"	"-1.20441416727691"
"MNC5688830"	NA	"0.247058593490052"	"0.00577285926905696"	"3.7258970303008"	"0.00176559401382742"	"-1.21878613052600"
"MNC5692285"	"Contig5266"	"0.308590497554529"	"-0.121024544206066"	"3.72523729807485"	"0.00176808664890025"	"-1.22012111155020"
"MNC5702238"	NA	"-0.182497415091402"	"-0.0531493256367403"	"-3.72444038546816"	"0.00177110228943037"	"-1.22173366917432"
"MNC5693111"	NA	"0.158933414250325"	"0.0171812393101437"	"3.72322178387475"	"0.00177572363659121"	"-1.22419949453411"
"MNC5701914"	NA	"0.216988926881161"	"-0.0676901558922323"	"3.72048306948602"	"0.00178615390641000"	"-1.22974114852643"
"MNC5693977"	"Contig6958"	"-0.322232237570533"	"-0.0870904593574018"	"-3.71437841282161"	"0.00180962467219464"	"-1.24209310361686"
"MNC5696615"	"Contig9596"	"0.188384920653479"	"0.059643542971026"	"3.71305789532123"	"0.00181474221898844"	"-1.24476489714113"
"MNC5700274"	"Contig13255"	"-0.197823857930247"	"0.0143332986894574"	"-3.71250967301059"	"0.00181687106198269"	"-1.24587410104867"
"MNC5702832"	NA	"-0.246858219864235"	"-0.102871971884083"	"-3.71075251223906"	"0.00182371129899063"	"-1.24942927735195"
"MNC5694334"	"Contig7315"	"-0.213980581008154"	"-0.0768005022950422"	"-3.71040661624134"	"0.00182506083130568"	"-1.25012910411678"
"MNC5697085"	"Contig10066"	"-0.161044648290969"	"0.0564713262575633"	"-3.70884651286911"	"0.00183116010285095"	"-1.25328551946894"
"MNC5693784"	"Contig6765"	"-0.174528901956304"	"0.00992637314548242"	"-3.7039933302798"	"0.00185026462616736"	"-1.26310419433603"
"MNC5697573"	"Contig10554"	"-0.24857356128321"	"-0.162349758660669"	"-3.70374856467871"	"0.00185123341530483"	"-1.26359937637582"
"MNC5693658"	"Contig6639"	"0.245801797140794"	"-0.112080346250612"	"3.70318339959335"	"0.00185347229592219"	"-1.26474274937569"
"MNC5692484"	"Contig5465"	"-0.16666915113733"	"-0.00852155558600734"	"-3.70224667530398"	"0.00185718906847515"	"-1.26663780020371"
"MNC5694066"	"Contig7047"	"-0.208936463339546"	"-0.0884423294553968"	"-3.70129749362007"	"0.00186096288422452"	"-1.26855803340307"
"MNC5689669"	"Contig2650"	"0.349234945183236"	"-0.168033746804364"	"3.70043094862432"	"0.00186441485354972"	"-1.27031107177794"
"MNC5694721"	"Contig7702"	"0.261620266469988"	"-0.152027914867186"	"3.69916745589229"	"0.00186945959907808"	"-1.27286711353961"
"MNC5690532"	"Contig3513"	"0.324912887118264"	"-0.230612993823413"	"3.69790658750664"	"0.0018745074935402"	"-1.27541781040618"
"MNC5688239"	"Contig1220"	"-0.249528690146024"	"0.00343179437251087"	"-3.69654883746563"	"0.00187995851822420"	"-1.2781644553663"
"MNC5700052"	"Contig13033"	"-0.198919031405896"	"-0.0378843044979356"	"-3.69464690903674"	"0.00188762098320161"	"-1.28201186850817"
"MNC5694941"	"Contig7922"	"0.259987002448968"	"-0.0391084027954095"	"3.69444622482373"	"0.00188843131895920"	"-1.28241782793442"
"MNC5693796"	"Contig6777"	"-0.177667999670743"	"-0.0821089556710586"	"-3.69429189395649"	"0.00188905472308926"	"-1.28273001961707"
"MNC5697216"	NA	"-0.207259033141843"	"0.083472538001013"	"-3.69213434501689"	"0.00189779153421296"	"-1.28709440775422"
"MNC5697084"	"Contig10065"	"-0.221988290483408"	"-0.0427429614730504"	"-3.6918935333287"	"0.00189876918710827"	"-1.28758152577676"
"MNC5695371"	NA	"-0.237589185334434"	"-0.0473837930191727"	"-3.6901583895331"	"0.00190582848675065"	"-1.29109136362597"
"MNC5694518"	"Contig7499"	"0.214759587005483"	"-0.0879872939922512"	"3.68835356995330"	"0.00191319913869701"	"-1.29474206441333"
"MNC5703142"	NA	"-0.469526399522487"	"0.0109558293351038"	"-3.68274003218401"	"0.00193630701737481"	"-1.30609634286568"
"MNC5696012"	"Contig8993"	"-0.229455698728804"	"-0.111740074177562"	"-3.68138934672318"	"0.00194190862630895"	"-1.30882820255986"
"MNC5693387"	"Contig6368"	"-0.218429372321496"	"-0.102814504717597"	"-3.68106996510155"	"0.00194323554614818"	"-1.30947416835646"
"MNC5702503"	NA	"0.263201807590278"	"-0.134050427486913"	"3.67829052292147"	"0.00195482154564725"	"-1.31509562276646"
"MNC5693672"	"Contig6653"	"-0.16571504799837"	"-0.0429876199479605"	"-3.67260217232716"	"0.00197874920077233"	"-1.32659974751652"
"MNC5693710"	"Contig6691"	"0.330885804453238"	"0.0114526357429810"	"3.67205199710765"	"0.00198107896313805"	"-1.32771237647517"
"MNC5694306"	"Contig7287"	"0.297176500621946"	"0.0852023376413068"	"3.67001472457796"	"0.00198972988769367"	"-1.33183231666665"
"MNC5696055"	NA	"-0.206341126611431"	"-0.145963417539190"	"-3.66922964516837"	"0.00199307367230015"	"-1.33341993854140"
"MNC5690575"	NA	"0.186916180810172"	"-0.0935393511688089"	"3.66888719924805"	"0.00199453396741141"	"-1.33411244232064"
"MNC5701190"	NA	"-0.249306129923910"	"-0.0547227232087834"	"-3.66403623243715"	"0.00201533534814037"	"-1.34392185261669"
"MNC5696114"	"Contig9095"	"0.257183645919094"	"-0.187664277002081"	"3.65718715863255"	"0.00204507486019456"	"-1.35777060139260"
"MNC5694008"	"Contig6989"	"0.338980349760155"	"-0.118999841692311"	"3.65515482390015"	"0.00205398367102864"	"-1.36187969395503"
"MNC5698541"	NA	"-0.194686415610157"	"-0.072198802452527"	"-3.65474148737395"	"0.0020558002908386"	"-1.36271538667400"
"MNC5695945"	"Contig8926"	"-0.189594638462438"	"0.0352654990777881"	"-3.65088675201771"	"0.00207281946874378"	"-1.37050872502116"
"MNC5694732"	NA	"-0.204556824803441"	"-0.0123715642700487"	"-3.64964819075234"	"0.00207831773961378"	"-1.37301269855384"
"MNC5696289"	"Contig9270"	"0.295377656646794"	"0.0523823628624743"	"3.64923302126985"	"0.00208016403859737"	"-1.37385202745252"
"MNC5692427"	"Contig5408"	"0.173337410308616"	"-0.069744275378267"	"3.64907068386685"	"0.00208088641476759"	"-1.37418021600269"
"MNC5693001"	"Contig5982"	"0.272728195976297"	"-0.113121274476315"	"3.64877200902183"	"0.00208221612675195"	"-1.37478402828255"
"MNC5693145"	"Contig6126"	"-0.204867297924927"	"-0.108670991950844"	"-3.64667922858386"	"0.00209155713219302"	"-1.37901479373677"
"MNC5693456"	"Contig6437"	"0.313096328519077"	"0.0872098385197876"	"3.64663528784"	"0.00209175370766958"	"-1.37910362288472"
"MNC5696998"	"Contig9979"	"-0.160526978613256"	"-0.0467234456529855"	"-3.64644134914015"	"0.00209262154212520"	"-1.37949568219138"
"MNC5698993"	"Contig11974"	"-0.160968056197818"	"-0.0794457916456747"	"-3.64443940275782"	"0.00210160089312431"	"-1.38354267355259"
"MNC5691805"	"Contig4786"	"0.289398322262233"	"-0.152612975543621"	"3.6386414129177"	"0.002127824620093"	"-1.39526274953922"
"MNC5700743"	"Contig13724"	"-0.316410293254265"	"-0.230820565853277"	"-3.63476603268343"	"0.00214553472742825"	"-1.40309584255264"
"MNC5696478"	NA	"-0.217353025262163"	"-0.0487088310582105"	"-3.63316943064355"	"0.00215287382965974"	"-1.40632282064679"
"MNC5696670"	NA	"-0.196297121707848"	"-0.0678241274357167"	"-3.63127137490753"	"0.00216163127855715"	"-1.41015897084733"
"MNC5700959"	"Contig13940"	"-0.175930459558600"	"-0.0546789051814194"	"-3.62929470835499"	"0.00217078928049987"	"-1.414153870237"
"MNC5697616"	"Contig10597"	"0.35308040345701"	"0.256603750519377"	"3.62901051397695"	"0.00217210915284401"	"-1.4147282241246"
"MNC5694646"	"Contig7627"	"-0.192071631726646"	"0.0252373487455400"	"-3.62436964309124"	"0.00219377639615517"	"-1.42410697856424"
"MNC5696336"	"Contig9317"	"0.60232854671966"	"-0.0998847573496118"	"3.62096684948259"	"0.00220980043845856"	"-1.43098321510753"
"MNC5689244"	"Contig2225"	"0.179780656662708"	"-0.0766092070831867"	"3.61986752807308"	"0.00221500218959963"	"-1.43320459361749"
"MNC5701117"	"Contig14098"	"-0.178991505561051"	"-0.0755180034132802"	"-3.61952074033073"	"0.00221664565129553"	"-1.43390533216878"
"MNC5700334"	"Contig13315"	"0.246766580010663"	"-0.0153993353616792"	"3.61717327306531"	"0.00222780261529772"	"-1.43864863994552"
"MNC5694154"	"Contig7135"	"-0.182606803678611"	"-0.0690047936944841"	"-3.61534393936734"	"0.00223653589316346"	"-1.44234486391274"
"MNC5701802"	NA	"-0.286683577300889"	"-0.0996875104631604"	"-3.61388692707343"	"0.00224351616334942"	"-1.44528871289029"
"MNC5693269"	NA	"0.227218732236821"	"-0.161124810403379"	"3.61387379133703"	"0.00224357919306552"	"-1.44531525288753"
"MNC5697243"	"Contig10224"	"-0.275307961764414"	"-0.0530694473413547"	"-3.61056169187849"	"0.00225952835575484"	"-1.45200695283697"
"MNC5695685"	"Contig8666"	"-0.197148340274001"	"0.099627736757819"	"-3.60661122485092"	"0.00227869969380116"	"-1.45998785555568"
"MNC5694452"	NA	"-0.244043453033114"	"0.0587197241705742"	"-3.60409044135271"	"0.00229101770077986"	"-1.46508013725993"
"MNC5689611"	NA	"0.240456719264620"	"-0.0926652503619608"	"3.60390698174697"	"0.00229191678236242"	"-1.46545073780686"
"MNC5695780"	NA	"0.196840943429991"	"-0.0719093010124366"	"3.60310204457811"	"0.00229586570925812"	"-1.46707674865715"
"MNC5701484"	NA	"0.160483547178978"	"-0.0574765787263274"	"3.59991863595031"	"0.00231154982304873"	"-1.47350713436429"
"MNC5697375"	"Contig10356"	"-0.159084004269336"	"-0.0763792802092842"	"-3.59743661560897"	"0.00232385250820706"	"-1.47852045912405"
"MNC5696282"	"Contig9263"	"-0.162224568170943"	"-0.0386038776285416"	"-3.59541376276848"	"0.00233392756775604"	"-1.48260614883338"
"MNC5701197"	"Contig14178"	"0.266657396129585"	"0.0162046460970788"	"3.59333238096593"	"0.00234433966265718"	"-1.48680988049079"
"MNC5695982"	"Contig8963"	"0.297162800218954"	"-0.115348360012177"	"3.59086390654544"	"0.00235674831511843"	"-1.49179518708544"
