"ID"	"M"	"A"	"t"	"P.Value"	"adj.P.Val"	"B"
"1797"	"MNC5702280"	-0.0719641026757666	0.0241332060069783	-1.53761165192054	0.143164485229092	0.405014934372793	-5.19857407933056
"9153"	"MNC5692887"	-0.112276543316757	-0.18309626901529	-1.53706166818686	0.143298456546344	0.405290047782022	-5.19933057480059
"7822"	"MNC5692517"	-0.0940588852377634	-0.161986883494046	-1.53647395002427	0.143441735799323	0.405591339042103	-5.2001387521676
"50"	"MNC5702519"	0.109271968842091	0.148000963856483	1.53580640267530	0.143604622178537	0.405947902244452	-5.2010564260281
"3498"	"MNC5701930"	-0.0949144652936805	-0.048139040872707	-1.53548935711876	0.143682037870034	0.406062732377386	-5.20149216351176
"1392"	"MNC5689464"	0.0767762946297159	-0.0282692168866241	1.53507958892160	0.143782146245128	0.406241619549727	-5.20205523742064
"5063"	"MNC5692758"	0.078600419908788	0.111875105564263	1.53487734332887	0.143831577372789	0.406277268463296	-5.20233310771657
"1213"	"MNC5688820"	0.0737749897202464	-0.0826859632170313	1.53460337522445	0.143898561010189	0.406362466557944	-5.20270947613324
"6492"	"MNC5689018"	0.072332989374843	-0.0558667436769319	1.53409647160965	0.144022564972933	0.406449182928493	-5.2034057125262
"8770"	"MNC5700538"	-0.116422370653488	-0.111626671416861	-1.53397659636012	0.144051903172842	0.406449182928493	-5.20357033728364
"896"	"MNC5695956"	-0.0876343709995857	0.101686469125642	-1.53389375893493	0.144072179682229	0.406449182928493	-5.2036840924052
"10983"	"MNC5693285"	0.088778331490714	-0.0330064769209940	1.53387575851283	0.144076586047142	0.406449182928493	-5.2037088105847
"9440"	"MNC5702889"	-0.0760006430715443	0.090919161688217	-1.53356008679286	0.144153878410287	0.40656330236032	-5.20414225605948
"6462"	"MNC5702627"	-0.0807491962854916	-0.127869542194455	-1.53318275968749	0.144246312695583	0.406720057973546	-5.20466027316251
"4508"	"MNC5699100"	-0.0978985268084485	-0.132756785709307	-1.53278925682741	0.144342762457973	0.406888052742323	-5.20520039668354
"10834"	"MNC5690777"	0.0793718135006755	0.103757986778034	1.53217751439127	0.144492811225845	0.407207013454653	-5.20603987262665
"1920"	"MNC5703278"	0.108714613495102	-0.0274379579380524	1.53181235452045	0.144582440233143	0.407215394680269	-5.20654085225503
"3266"	"MNC5699021"	-0.0743983168765049	-0.000816876755923563	-1.53176610957941	0.144593794440248	0.407215394680269	-5.20660429150168
"6742"	"MNC5694290"	0.103861611223113	-0.0103258899064721	1.53171443890644	0.144606481673793	0.407215394680269	-5.20667517213895
"6860"	"MNC5700552"	0.072871407493836	0.00338385301802067	1.53119781774128	0.144733384262827	0.407382779285099	-5.20738376365419
"8103"	"MNC5699550"	-0.0828627760761468	-0.117273791049484	-1.53117191404297	0.144739749689822	0.407382779285099	-5.20741928819548
"3054"	"MNC5696811"	0.0761195900957881	0.0196371621571350	1.53071901005901	0.144851081613101	0.407573325110549	-5.20804033235653
"8593"	"MNC5702883"	0.140263968496371	0.150469618809712	1.53059608338335	0.144881311562947	0.407573325110549	-5.20820887193196
"8528"	"MNC5694688"	-0.0988328663287167	-0.174512438119242	-1.53016958584049	0.144986236176200	0.407672606903904	-5.208793546856
"5036"	"MNC5688765"	0.117303745832439	0.184962915587487	1.53015232448203	0.144990484061057	0.407672606903904	-5.20881720747988
"1293"	"MNC5694917"	0.104526019206157	-0.100400329403464	1.52999781033345	0.145028513421108	0.407675668394127	-5.20902899549863
"10997"	"MNC5699538"	-0.128896069787500	-0.130736365324292	-1.52944651979839	0.145164266300221	0.407901791680868	-5.20978450397178
"3927"	"MNC5699833"	0.0886723158698896	-0.0744366754306304	1.52937097301667	0.145182877647920	0.407901791680868	-5.20988802027068
"10784"	"MNC5691839"	-0.0959656298195496	-0.0372481602375297	-1.52901923191568	0.145269557219564	0.408041443999773	-5.21036993573068
"10670"	"MNC5691305"	-0.0695694762692431	-0.0615645796566186	-1.52882865392198	0.145316539449263	0.408068123962936	-5.21063100955313
"7735"	"MNC5695548"	0.0678791091757843	0.0521555201381858	1.52861577522808	0.145369034392663	0.408068123962936	-5.21092260466338
"881"	"MNC5698762"	-0.120235630585749	-0.222146077080717	-1.52853083786191	0.145389983999843	0.408068123962936	-5.21103894101098
"9468"	"MNC5694285"	0.0836664417392847	-0.0147813301189322	1.52819324177202	0.145473276282735	0.408150243249074	-5.21150128953701
"3253"	"MNC5703037"	-0.0880968393700494	-0.124669964257221	-1.52801234667394	0.145517923457130	0.408150243249074	-5.21174899989613
"1790"	"MNC5694134"	0.077123429304669	0.0730601900528641	1.52796264382693	0.145530192749647	0.408150243249074	-5.2118170571317
"4374"	"MNC5701081"	-0.0770405165412836	-0.121521689827972	-1.52772555507122	0.145588730712261	0.408210678897488	-5.2121416759778
"3144"	"MNC5690907"	0.0661861184024043	0.0259432623197091	1.52745192655225	0.145656314945998	0.408296441895868	-5.21251627809131
"4672"	"MNC5698953"	-0.0923468543038985	0.116589921387716	-1.52725236038154	0.145705622875345	0.408330943131616	-5.21278945615788
"42"	"MNC5698357"	0.090430224608906	0.0981742443739777	1.52688960369815	0.14579528695897	0.408478493749477	-5.2132859512245
"8383"	"MNC5701528"	0.0817451509979081	0.114904937052521	1.52673118230629	0.145834459113998	0.408484540807635	-5.2135027507275
"9664"	"MNC5701717"	0.110835149300300	-0.115725450803965	1.52582158058834	0.146059542725586	0.40899716677662	-5.2147472161988
"725"	"MNC5692294"	-0.0739722991695604	-0.0108248465066173	-1.52569215121524	0.146091594004479	0.40899716677662	-5.21492424933364
"4906"	"MNC5696630"	0.0896092356412266	0.0114901728809385	1.52531728998447	0.146184456060195	0.409153349500459	-5.21543692049797
"31"	"MNC5691534"	0.0771973436612319	0.086960255368166	1.52507743819632	0.146243898953741	0.409215940378672	-5.21576489967913
"2746"	"MNC5699479"	0.105053445820044	-0.143871786074651	1.52485868241782	0.146298131208530	0.409263922944824	-5.2160639982293
"2301"	"MNC5689098"	0.0748388569680249	0.0381343183332961	1.52459530219259	0.146363448724968	0.409342883965724	-5.21642406819118
"6590"	"MNC5699305"	0.0828826811778725	0.062205699766945	1.52406610865246	0.146494760872130	0.409595075184079	-5.21714739459676
"6135"	"MNC5695419"	-0.0895748638870478	-0.0103643573437994	-1.52386253562459	0.14654530096319	0.409595075184079	-5.21742559796547
"10212"	"MNC5635540"	0.0811737468678045	-0.00418109262018126	1.52378334637239	0.146564964833448	0.409595075184079	-5.21753381071273
"10637"	"MNC5689273"	0.0734270300123643	0.0243507693464179	1.52320138958276	0.146709541046365	0.409895315186755	-5.21832893099635
"2807"	"MNC5689506"	0.0778599972533901	-0.0542236340626724	1.52284551222251	0.146798010804407	0.410038685709297	-5.21881505044368
"3961"	"MNC5698554"	0.0688974019135521	-0.0386257401343776	1.52208980961146	0.146986023480310	0.410373183817215	-5.21984704072316
"10307"	"MNC5693641"	0.0965033708422508	0.0273580609839042	1.52206526065171	0.146992134435434	0.410373183817215	-5.21988055848011
"8823"	"MNC5695030"	0.0798830772890839	0.0647470570870372	1.52161870150589	0.147103333149273	0.410579763438384	-5.22049019476881
"2000"	"MNC5701733"	-0.0901291908268177	0.0498911095251931	-1.52130514741032	0.147181453969814	0.410600340493394	-5.22091817484558
"8581"	"MNC5690487"	-0.0695388989424383	0.00284418654480485	-1.52129045002773	0.147185116617603	0.410600340493394	-5.22093823416499
"4615"	"MNC5697124"	-0.0893472301261161	-0.0687767080142216	-1.52063516482915	0.147348493771342	0.410952230796191	-5.22183243554941
"6517"	"MNC5698109"	-0.0842486598708362	0.0449886898321291	-1.52014863244044	0.147469895081721	0.411186903012095	-5.22249617146019
"10296"	"MNC5691423"	-0.0732114023727274	-0.0180379557853147	-1.51980727525894	0.147555121619	0.411228310477696	-5.22296176239823
"4863"	"MNC5690394"	-0.0867918879902392	-0.0990040382484587	-1.51979066189049	0.147559270522986	0.411228310477696	-5.22298442005919
"154"	"MNC5699993"	-0.128209177412262	-0.249410867454535	-1.51948481076046	0.147635669010638	0.411337349962485	-5.22340151328846
"10619"	"MNC5700192"	0.0728531091116904	0.0470001393540353	1.51876516703371	0.147815558983203	0.411734605991577	-5.22438265421308
"8495"	"MNC5696485"	-0.123617845000479	-0.229495519581174	-1.51826855638936	0.147939803891543	0.411976703443620	-5.22505951644443
"3281"	"MNC5688498"	0.064259028579918	-0.0390130157361841	1.51762543163521	0.148100834115528	0.412262521213958	-5.22593582685065
"9743"	"MNC5698045"	0.083559866633912	0.0798008332836305	1.51756029104064	0.148117152647095	0.412262521213958	-5.22602457083312
"3244"	"MNC5694939"	0.102904293377950	0.178481693826930	1.51712511417625	0.148226208396063	0.412403583521742	-5.22661735911361
"3288"	"MNC5690903"	0.111327208255554	0.0281475615620019	1.51705984296047	0.148242571206121	0.412403583521742	-5.22670625918318
"7916"	"MNC5697122"	0.0891741799441261	-0.106523127889296	1.51632743931328	0.148426280532878	0.412810592732066	-5.22770360490578
"2678"	"MNC5698523"	-0.067338763190826	0.00294015288144008	-1.51572449730606	0.148577659471221	0.412867404223362	-5.22852438747368
"8361"	"MNC5700924"	0.0822294334238807	0.0832406025858733	1.51563108736553	0.148601123162692	0.412867404223362	-5.22865152426616
"9962"	"MNC5699551"	-0.103149878608064	-0.181938372922337	-1.51557741049751	0.148614607681980	0.412867404223362	-5.22872457920769
"5285"	"MNC5690287"	0.0824140668520087	-0.0386351961207383	1.51556574361787	0.148617538730688	0.412867404223362	-5.22874045773286
"6370"	"MNC5694600"	0.0839524471966406	0.0300944553304807	1.51550117141417	0.148633761958990	0.412867404223362	-5.22882833831011
"3439"	"MNC5695382"	0.0830881080203938	0.0125569746659096	1.51528899131109	0.148687080849056	0.412911581341264	-5.22911708855166
"1045"	"MNC5695406"	0.0788290464375612	-0.00474907693529009	1.51442783441672	0.148903645445070	0.413301011254083	-5.23028870421587
"8287"	"MNC5702655"	-0.114839829730267	-0.191366420446156	-1.51432776815142	0.1489288272675	0.413301011254083	-5.23042481348706
"1068"	"MNC5692960"	-0.114621893137352	-0.212254469975816	-1.51428471368362	0.148939663080599	0.413301011254083	-5.2304833737369
"9158"	"MNC5695633"	0.156877830641393	-0.0192569547643682	1.51372445780715	0.149080726493263	0.413383104305208	-5.23124528872155
"7043"	"MNC5693511"	0.125978249466380	-0.135620942061104	1.51362594467581	0.149105542031848	0.413383104305208	-5.23137923901162
"6669"	"MNC5701839"	-0.0847298555723869	-0.109391073691396	-1.51352173845901	0.149131795413275	0.413383104305208	-5.23152092321912
"7299"	"MNC5692525"	-0.137481997026378	-0.165240454553221	-1.51347235706421	0.149144237750606	0.413383104305208	-5.23158806219505
"27"	"MNC5690565"	-0.079843332730669	0.000905826438049499	-1.51314607505557	0.14922647085753	0.413383104305208	-5.23203163430389
"4200"	"MNC5703449"	-0.0934781641374754	0.164715892611946	-1.51300724439785	0.149261471922393	0.413383104305208	-5.23222034939551
"9235"	"MNC5700781"	0.0851419258919399	0.0872076451238878	1.51289812892653	0.149288986196792	0.413383104305208	-5.23236866300457
"255"	"MNC5693745"	0.135388652527151	0.0164479407644362	1.51283118146023	0.149305869590077	0.413383104305208	-5.23245965641417
"1513"	"MNC5703031"	0.0704989951400326	-0.0431637984541438	1.51281252749073	0.149310574193717	0.413383104305208	-5.2324850099116
"7560"	"MNC5691554"	-0.0820166332872028	-0.0594853974984534	-1.51261652016436	0.149360015478477	0.413383104305208	-5.23275139867443
"3801"	"MNC5701554"	0.121400185392135	-0.174123138564968	1.51253222975968	0.149381281258533	0.413383104305208	-5.23286594777259
"395"	"MNC5693159"	-0.0848050265462719	0.0416352502504177	-1.51212861121878	0.149483145913056	0.413561293130229	-5.23341439179292
"9043"	"MNC5701936"	0.0919359027050332	-0.0247565726677169	1.51195966166684	0.149525802346957	0.413575627744616	-5.2336439309631
"3415"	"MNC5693320"	-0.0758844432998407	0.0467237920841959	-1.51175445856792	0.149577625737307	0.413615303842875	-5.23392269935004
"10657"	"MNC5695908"	-0.119078079429259	-0.107195877090497	-1.51129782749747	0.149693000205686	0.413822444888608	-5.23454293112865
"10758"	"MNC5687298"	0.0760638001702938	0.0781553667078473	1.51116122144275	0.149727530123252	0.413822444888608	-5.23472845286387
"5849"	"MNC5698790"	-0.0846385624233033	-0.0287836225622834	-1.51100754446973	0.149766382994193	0.413823123344738	-5.23493714326113
"10256"	"MNC5691009"	-0.0750607887569163	-0.102737042020774	-1.51086364812793	0.149802770728727	0.413823123344738	-5.23513253736419
"7414"	"MNC5697615"	0.0678641099212915	0.0560000745586127	1.51040313212825	0.149919273081624	0.414041315747949	-5.23575776976158
"9828"	"MNC5692844"	0.068846709224342	-0.0360111834360334	1.50963222932850	0.150114466797338	0.414476671397402	-5.23680408844989
"6752"	"MNC5688706"	0.117546498119193	-0.08800473014693	1.50913343676209	0.150240874626300	0.414627140175944	-5.23748086879816
"9493"	"MNC5699229"	-0.09118598250626	0.156202711396838	-1.50908452832536	0.150253274150500	0.414627140175944	-5.23754722058149
"3387"	"MNC5700816"	0.0641769177287477	-0.0308701317961954	1.50897251889476	0.150281674583524	0.414627140175944	-5.2376991724639
"3906"	"MNC5694932"	-0.084214479754568	-0.0288299770207538	-1.50832517919860	0.150445897759561	0.414950500552738	-5.23857718752845
"3526"	"MNC5703078"	-0.0722669307132007	-0.0504775046132002	-1.50821416440409	0.150474076043137	0.414950500552738	-5.23872773341663
"1640"	"MNC5702934"	0.0848794799781907	0.139920293714608	1.50777031973226	0.150586778666925	0.415157554176414	-5.23932954321957
"4682"	"MNC5700927"	0.07008754076791	-0.0300541394796680	1.50664904468931	0.15087181007824	0.415762882411725	-5.24084929145508
"6615"	"MNC5700996"	0.072697924934199	0.0848808043784802	1.50650874307820	0.150907506770457	0.415762882411725	-5.24103939316917
"8840"	"MNC5702357"	0.171913252784597	-0.171998519829914	1.50620112926723	0.150985797029874	0.415762882411725	-5.24145614820154
"1933"	"MNC5694944"	-0.0937838726586678	-0.101746317141233	-1.50599241323774	0.151038936244508	0.415762882411725	-5.24173888027361
"5957"	"MNC5696304"	-0.0688466221000537	-0.0222152441137013	-1.50528960196159	0.151217986905437	0.415762882411725	-5.24269071058342
"9393"	"MNC5690280"	-0.105705802033009	0.187143533712495	-1.50524060515934	0.151230476089514	0.415762882411725	-5.24275705544699
"3466"	"MNC5690390"	0.0971653356184111	-0.185067615628342	1.50523718302344	0.151231348417000	0.415762882411725	-5.24276168918159
"3546"	"MNC5694128"	0.08112444535072	-0.101562140484067	1.50487151967645	0.151324582823049	0.415762882411725	-5.24325676924093
"321"	"MNC5703545"	0.0782778232518556	-0.0179569922025045	1.50486622221307	0.151325933886577	0.415762882411725	-5.24326394093672
"4662"	"MNC5691182"	-0.083299491859558	-0.124396906857632	-1.50477487984803	0.151349231396446	0.415762882411725	-5.24338759708045
"9299"	"MNC5698815"	-0.0648651850596924	0.0314571187352079	-1.50466445241401	0.151377400673837	0.415762882411725	-5.24353708242174
"1807"	"MNC5691996"	0.108040332314658	-0.008817943236714	1.50464279469654	0.151382925920237	0.415762882411725	-5.24356639945538
"5222"	"MNC5687807"	0.0779108946370126	0.0623709786559006	1.50463868434865	0.151383974557770	0.415762882411725	-5.24357196340432
"5145"	"MNC5697688"	-0.103339780028419	0.20152453342589	-1.50457813079826	0.151399423762502	0.415762882411725	-5.2436539300518
"2696"	"MNC5703112"	-0.0923485330146325	0.0237261791560549	-1.50455896877325	0.15140431289947	0.415762882411725	-5.24367986768481
"4691"	"MNC5690468"	0.106895849352582	-0.125762300916658	1.50449524668666	0.151420572356532	0.415762882411725	-5.24376611984112
"6161"	"MNC5687802"	-0.0656405276997708	-0.00579663943698652	-1.50430184663288	0.151469929608077	0.415762882411725	-5.24402788313595
"7171"	"MNC5689410"	0.086440948249379	0.021751019984915	1.50389331716637	0.151574233643214	0.415762882411725	-5.24458073708283
"1768"	"MNC5691165"	0.08883719651955	-0.122572445216375	1.50386861916433	0.151580541349778	0.415762882411725	-5.24461415673779
"2879"	"MNC5702091"	0.0767144352938283	0.0782615695475129	1.50384092719450	0.151587613955754	0.415762882411725	-5.24465162713684
"1913"	"MNC5700670"	-0.0844091168951568	-0.0939617580665474	-1.50380228206058	0.151597484489379	0.415762882411725	-5.24470391755374
"4924"	"MNC5696645"	0.0858194520410457	0.114429644252380	1.50327770028957	0.151731523286519	0.415988149083499	-5.24541362522995
"4384"	"MNC5702328"	-0.0964252278864804	0.134046265521571	-1.50316434438539	0.151760500438042	0.415988149083499	-5.24556696025379
"9302"	"MNC5699248"	0.0953282122518857	0.108965234221064	1.50290948092477	0.151825667961436	0.415988149083499	-5.2459116790036
"3427"	"MNC5689067"	-0.0727875833817393	-0.100739029005181	-1.50289098854635	0.15183039729144	0.415988149083499	-5.24593668939481
"4909"	"MNC5702192"	-0.0709930258272302	0.0518223890665467	-1.50223950560444	0.151997088931201	0.416341492540268	-5.24681765337313
"3022"	"MNC5691478"	0.0735673520547254	-0.0362466482107775	1.50188966038917	0.152086664876585	0.416483482277417	-5.24729061126332
"2595"	"MNC5691343"	0.0758230382142282	0.0526261088975741	1.50152536390634	0.152179987664154	0.416507951820348	-5.24778301807279
"1345"	"MNC5693560"	0.0719551962968087	-0.067771368450017	1.50133868662955	0.152227827730622	0.416507951820348	-5.24803530848354
"7336"	"MNC5688646"	0.097613972675146	-0.0734127567606776	1.50132368382711	0.152231673064446	0.416507951820348	-5.2480555834334
"10370"	"MNC5697549"	0.108206744434829	0.0332575127624355	1.50126558985623	0.152246563758906	0.416507951820348	-5.2481340908213
"3576"	"MNC5702304"	-0.0779116852315277	0.0492052974930763	-1.50080549583832	0.152364538238791	0.416727396283345	-5.24875577497647
"914"	"MNC5700105"	0.0727229126445423	0.0866485785767624	1.499615474839	0.152670028822982	0.417424694344429	-5.25036308110278
"9157"	"MNC5691920"	0.0727649203525896	0.0139344062103143	1.49951776988351	0.152695133297251	0.417424694344429	-5.250495004126
"1902"	"MNC5701656"	0.117119253762201	0.220901607102651	1.49876475716705	0.152888728835569	0.417850423830941	-5.25151151911031
"9896"	"MNC5697324"	-0.0955263293993412	-0.112430466601849	-1.49806088685675	0.153069874610040	0.418241925277643	-5.25246134842623
"1961"	"MNC5700442"	0.081745279560283	0.105872744263089	1.49714825400087	0.153305012431892	0.418780722078803	-5.25369239066569
"6827"	"MNC5700561"	0.104733204928622	-0.191255413179304	1.49631837540849	0.153519089331569	0.419261734685274	-5.25481131690281
"10414"	"MNC5690475"	0.103600957055379	-0.154218510442359	1.49615167175782	0.153562122438337	0.419275503025604	-5.25503602736283
"5987"	"MNC5688827"	0.108846281411408	-0.0495011373134335	1.49573324498314	0.153670179847843	0.419466758545831	-5.2555999685099
"6760"	"MNC5698211"	0.09326533616684	-0.15791857641456	1.49551098230372	0.153727604178523	0.419519742758205	-5.25589947822600
"10435"	"MNC5700932"	0.0758731145821258	0.0524227413750601	1.49519000516880	0.153810564080007	0.419589039785983	-5.25633195136556
"9651"	"MNC5700317"	0.0847861247362071	0.0228419968260261	1.4951185509196	0.153829037239406	0.419589039785983	-5.25642821676915
"3182"	"MNC5701016"	-0.122639067057107	-0.182539102226593	-1.4949388339927	0.153875507836468	0.419612084132260	-5.25667032174624
"90"	"MNC5703141"	-0.091042075397674	0.0598778401998555	-1.49467539263987	0.153943648689091	0.419636550886322	-5.25702517619602
"3921"	"MNC5694279"	-0.0905630042072371	-0.0757602983027911	-1.49461014737147	0.153960528682378	0.419636550886322	-5.25711305404246
"6058"	"MNC5694110"	-0.0887653523965309	-0.0565327993635527	-1.49437642470065	0.15402100908963	0.419697742299544	-5.25742782781702
"6259"	"MNC5693521"	0.066776942984405	0.0320086174333443	1.49396704537608	0.154126991715619	0.419844954516015	-5.25797908376372
"5451"	"MNC5700975"	-0.0687042257377575	-0.0505862161031018	-1.49383678774443	0.154160726307916	0.419844954516015	-5.25815446031956
"5205"	"MNC5702230"	-0.0702808457664716	-0.000807184691949028	-1.49372700578120	0.15418916279933	0.419844954516015	-5.25830225986288
"7486"	"MNC5701667"	-0.076057448813579	-0.0943655904037428	-1.49340553552085	0.154272457328094	0.419968139879833	-5.25873500850468
"2850"	"MNC5700003"	0.0785437374353544	0.00215331069888278	1.49309216458557	0.154353689243737	0.420059271312851	-5.2591567867174
"1983"	"MNC5701262"	0.091226572568485	0.115402304346453	1.49298275348050	0.154382059119692	0.420059271312851	-5.25930403171422
"10091"	"MNC5694933"	0.143647264138133	0.0209853488202756	1.49252219793855	0.154501526863010	0.420280712462456	-5.2599237563166
"2735"	"MNC5694747"	0.101914111268102	0.00949337892093725	1.49107068809513	0.154878549605823	0.421202482368128	-5.2618759691992
"513"	"MNC5699967"	0.0759194530513369	-0.0624410528427069	1.49049917662548	0.155027206355118	0.421502894637861	-5.2626442327561
"681"	"MNC5693828"	-0.096339462863657	0.0944596458271465	-1.49007066709694	0.155138744302175	0.421702261605616	-5.26322011803996
"346"	"MNC5689096"	0.0623229997414284	-0.0483354390922746	1.48983617555375	0.155199808948519	0.421715690523359	-5.26353520458935
"4663"	"MNC5689252"	0.0747704328376726	-0.0657559951818317	1.48972463073443	0.155228863668743	0.421715690523359	-5.26368507436877
"1828"	"MNC5697862"	0.0784752659985729	0.0155506855498665	1.48945356463379	0.155299488623831	0.421715690523359	-5.26404923905553
"7304"	"MNC5694869"	-0.0956228200961622	0.170342901865571	-1.48922765924636	0.155358367539739	0.421715690523359	-5.26435269425882
"6660"	"MNC5697761"	-0.0692172462847733	0.0715658594390841	-1.4891996405047	0.155365671503335	0.421715690523359	-5.26439032898095
"7068"	"MNC5689724"	0.105237687858404	-0.146795180247629	1.48906361900028	0.155401133822282	0.421715690523359	-5.26457302522789
"7066"	"MNC5690380"	-0.0967462923512225	-0.142430133696123	-1.48902511394926	0.155411173736725	0.421715690523359	-5.26462474070858
"3209"	"MNC5690709"	0.0750241428112725	0.013853978652571	1.48841174278567	0.155571178416058	0.42204609759086	-5.26544841312978
"8866"	"MNC5692793"	0.124622456245993	-0.0365384352350608	1.48804073738140	0.155668025600350	0.422205045594854	-5.26594649771674
"4137"	"MNC5701240"	-0.0676245838949995	-0.089970783495339	-1.48725966947584	0.155872078880800	0.422579030084621	-5.26699479589424
"4860"	"MNC5696734"	0.150911778551347	-0.0616783069648085	1.48715961474296	0.155898234108757	0.422579030084621	-5.26712905279782
"926"	"MNC5694372"	-0.097972873549728	-0.0236291772600448	-1.48707334984398	0.155920787468700	0.422579030084621	-5.26724480055377
"3840"	"MNC5690198"	0.07997314046614	0.0707562852406682	1.48611221180825	0.156172253390264	0.423156638451991	-5.26853408512331
"7212"	"MNC5688919"	0.0864891340347374	-0.0505005679748778	1.48553724382536	0.156322844950695	0.423460706155098	-5.26930505475573
"2794"	"MNC5695429"	0.0704572839722652	0.0286798383636593	1.48528550197303	0.156388817280638	0.423535457057454	-5.26964254234151
"7933"	"MNC5688440"	-0.0929153766754625	0.0988081061050141	-1.48503737673865	0.156453864408654	0.423595768660065	-5.26997513919029
"8935"	"MNC5688945"	-0.0902870048639995	-0.150939843092652	-1.48490775864000	0.156487853282628	0.423595768660065	-5.27014886771503
"3161"	"MNC5695165"	0.0653867180068742	0.0044502757783181	1.48426068914566	0.156657621467105	0.423808704935036	-5.27101597057766
"10102"	"MNC5689050"	0.0914740431006477	-0.146433017596636	1.48421957489357	0.156668413549992	0.423808704935036	-5.27107105591939
"3464"	"MNC5626926"	-0.0662474919493967	-0.0607451478399898	-1.48416886625509	0.156681724912554	0.423808704935036	-5.27113899434137
"10595"	"MNC5702649"	-0.0979499774129316	-0.170293211927292	-1.48353254701568	0.156848842725821	0.423985900915268	-5.27199137308582
"10548"	"MNC5696339"	-0.12178394104989	0.0372933395237823	-1.48333958005652	0.156899551205640	0.423985900915268	-5.2722498065819
"6895"	"MNC5697175"	-0.113191167021193	-0.0909779289997548	-1.48329421462970	0.156911474450552	0.423985900915268	-5.27231055912847
"10528"	"MNC5691147"	0.0920928814483473	0.060053202687441	1.48322876845288	0.156928676775161	0.423985900915268	-5.27239820097274
"6267"	"MNC5699456"	-0.0870663460431738	-0.0773162610336189	-1.48305379935931	0.156974674531378	0.423985900915268	-5.27263249540542
"9996"	"MNC5697389"	-0.0717158245360062	0.0910018772936569	-1.48304212215805	0.156977744757139	0.423985900915268	-5.2726481311562
"6713"	"MNC5693726"	-0.0796169309631511	-0.0119941182581144	-1.48236332301860	0.157156303399115	0.424364317179504	-5.27355688201554
"1821"	"MNC5692788"	0.072429534150971	0.0330766340949872	1.48217610178870	0.157205581679989	0.424393541932573	-5.27380747145149
"2680"	"MNC5702658"	0.0975527464866529	0.0617577089708388	1.48138583807392	0.157413727114152	0.424803049358055	-5.27486494964315
"200"	"MNC5700684"	0.0802368567948336	-0.0458691799444221	1.48127777473088	0.157442207358255	0.424803049358055	-5.27500951965468
"1369"	"MNC5700571"	-0.0935224291168151	0.165374480944566	-1.48116190192936	0.157472750536771	0.424803049358055	-5.27516452850579
"3509"	"MNC5695146"	-0.0801643419247586	-0.0754144008398581	-1.48066030500162	0.157605024224435	0.425055974423476	-5.27583543405662
"10972"	"MNC5700982"	-0.114175829548239	-0.147783712398417	-1.48043332688795	0.157664909746883	0.425105448777005	-5.27613896968834
"10573"	"MNC5697967"	-0.166933726057878	-0.352310354100387	-1.48029881351943	0.157700408417276	0.425105448777005	-5.27631883649905
"5781"	"MNC5700761"	0.131465100747072	-0.0812482059539658	1.48012518941613	0.157746238365853	0.425125149354226	-5.27655098260524
"3029"	"MNC5700293"	0.0661187771193944	-0.0665461770744384	1.47966944663713	0.157866589032912	0.425345624161919	-5.27716024071307
"9143"	"MNC5689276"	0.0976260772251723	0.138106317946144	1.47860165395283	0.158148864998062	0.425751704442813	-5.27858715942726
"1234"	"MNC5692996"	-0.0697306663159578	-0.00812581753539972	-1.47850736657092	0.15817381036576	0.425751704442813	-5.27871312060354
"5538"	"MNC5690943"	-0.0972389132034604	-0.134931017990734	-1.47846412857742	0.158185250818386	0.425751704442813	-5.27877088142636
"9554"	"MNC5703495"	0.093381731318316	-0.0334330447013625	1.47825149166697	0.158241522934298	0.425751704442813	-5.27905492046806
"638"	"MNC5690358"	0.115056549219335	0.0306093653111358	1.47823222558442	0.158246622318257	0.425751704442813	-5.27908065445112
"8686"	"MNC5693433"	0.110555377441128	-0.0774730765505569	1.47822408897817	0.158248775971767	0.425751704442813	-5.27909152255664
"8451"	"MNC5690140"	0.0937268392531004	0.0264599350477191	1.47758089799233	0.158419096989816	0.42608403556302	-5.27995049263749
"4277"	"MNC5689774"	-0.096825925578744	-0.0935210320185601	-1.47735694647384	0.158478436350412	0.42608403556302	-5.28024950944314
"4341"	"MNC5694032"	-0.0921995992957656	-0.172400556237508	-1.47732038099979	0.158488126675081	0.42608403556302	-5.28029832787144
"2642"	"MNC5700214"	-0.133169330521251	-0.255217490211930	-1.47675676800601	0.158637553449642	0.426381889885594	-5.28105068969767
"3551"	"MNC5691959"	0.0918425123046204	0.0232937372554464	1.47652086966759	0.158700130118036	0.426446222542644	-5.2813655236645
"5630"	"MNC5698397"	-0.124631597650150	-0.216403832634488	-1.476254442514	0.158770829707275	0.426479099425165	-5.28172105608657
"8193"	"MNC5693736"	0.0955156351139976	-0.105109174193925	1.47618352152646	0.158789653818232	0.426479099425165	-5.28181568806132
"7206"	"MNC5703188"	-0.0658582536847189	-0.0253484034624664	-1.47600088407739	0.158838138624340	0.426505522593240	-5.28205937076075
"3099"	"MNC5690528"	-0.0760987962372128	-0.0444423276751234	-1.47557615129758	0.158950939885322	0.426704590750284	-5.28262597905119
"8345"	"MNC5698702"	-0.0731237145644203	0.10561171829044	-1.47531850337748	0.159019398741503	0.426784553626272	-5.28296963010325
